#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
C|GO01|-19.6685|-69.1942|3809.0|Chusmiza, Chile|2011-08-01T00:00:00.0000|
C|GO02|-25.1626|-69.5904|2550.0|Mina Guanaco, Chile|2011-08-01T00:00:00.0000|
C|GO03|-27.5937|-70.2347|730.0|Copiapo (Tierra Amarilla), Chile|2011-08-01T00:00:00.0000|
C|GO04|-30.1727|-70.7993|2076.0|Tololo Observatory, Vicuna, Chile|2011-07-15T00:00:00.0000|
C|GO05|-35.0099|-71.9303|488.0|Hualane, Chile|2011-06-30T00:00:00.0000|
C|GO06|-39.5839|-71.472|1258.0|Curarrehue (Paso Mamuil Malal), Chile|2011-08-01T00:00:00.0000|
C|GO08|-48.4648|-72.5566|1000.0|Villa O'Higgins, Chile|2011-08-01T00:00:00.0000|
C|GO09|-51.270699|-72.338097|268.0|Cerro Castillo, Chile|2011-07-04T00:00:00.0000|
C|GO10|-53.154598|-71.049797|652.0|Punta Arenas, Chile|2011-07-10T00:00:00.0000|
C|HUNY|-42.379002|-72.4142|50.0|Huinay|2011-01-01T00:00:00.0000|
C|LMEL|-33.8476|-70.2075|1536.0|LMEL|2010-06-01T00:00:00.0000|
C|ROC1|-32.9756|-71.0156|2191.0|ROC1|2010-01-01T00:00:00.0000|
C|STL|-33.4404|-70.6428|616.0|Santa Lucia|2002-04-11T00:00:00.0000|
C0|PALI|47.0777|-121.7105|1420.52|Palisades|2025-09-08T00:00:00.0000|
C1|AC01|-26.14788|-70.59866|346.0|Pan de Azucar|2012-08-13T00:00:00.0000|
C1|AC04|-28.204575|-71.073928|228.0|Llanos de Challe|2014-02-08T00:00:00.0000|
C1|AC05|-28.836377|-70.273777|1227.0|El Transito|2014-02-09T00:00:00.0000|
C1|AC06|-27.357117|-70.354689|380.0|Copiapo, Mina Casimiro Domeyko|2015-08-28T13:49:46.0000|
C1|AC07|-27.1297|-70.8602|72.0|Bahia Inglesa|2019-11-07T16:00:00.0000|
C1|AF01|-22.95196|-68.17876|2442.9|SAN PEDRO DE ATACAMA|2015-06-05T00:00:00.0000|
C1|AF02|-25.418768|-70.45536|257.5|Taltal|2025-06-10T19:20:00.0000|
C1|AP01|-18.37084|-70.34197|31.0|Chacalluta|2013-11-16T00:00:00.0000|
C1|AP02|-18.853959|-69.143334|4334.0|Surire|2017-04-27T05:38:00.0000|
C1|AY02|-46.48392|-73.19474|79.0|VALLE EXPLORADORES|2015-04-07T00:00:00.0000|
C1|AY03|-47.253042|-72.590769|206.5|Cochrane|2017-01-10T18:01:29.4999|
C1|AY04|-46.582606|-71.6909|308.4|Chile Chico|2019-04-24T13:03:09.0005|
C1|AY05|-45.150958|-73.511667|20.5|Puerto Aguirre|2019-01-16T20:06:58.7500|
C1|BI04|-38.41161|-73.88622|41.0|Isla Mocha|2016-10-28T00:00:00.0000|
C1|BI05|-36.74784|-73.19051|52.0|Faro Punta Hualpen|2015-09-13T00:00:00.0000|
C1|BI06|-36.131306|-72.788472|23.0|Cobquecura|2018-02-16T14:48:54.6800|
C1|BI07|-37.68037|-73.64293|89.9|Lebu|2022-12-16T00:00:00.0000|
C1|BO01|-34.3917|-71.0848|262.5|Tunca|2014-02-06T00:00:00.0000|
C1|BO02|-34.7924|-70.7814|886.0|Daracena|2014-01-16T00:00:00.0000|
C1|BO03|-34.49605|-71.9612|128.0|Pichilemu|2014-10-29T00:00:00.0000|
C1|BO04|-33.98884|-70.60902|625.0|La Punta|2015-09-25T00:00:00.0000|
C1|CO01|-29.9773|-70.0939|2157.0|Juntas del Toro|2014-02-11T00:00:00.0000|
C1|CO02|-31.2037|-71.0003|1190.0|Combarbala|2013-06-19T00:00:00.0000|
C1|CO03|-30.8389|-70.6891|1003.0|El Pedregal|2014-02-11T00:00:00.0000|
C1|CO04|-32.0433|-70.9747|2401.0|Los Peladeros|2014-02-08T00:00:00.0000|
C1|CO05|-29.91864|-71.23841|101.0|LA SERENA|2015-04-02T00:00:00.0000|
C1|CO06|-30.673813|-71.634987|246.6|Fray Jorge, IV Region Coquimbo|2015-05-11T00:00:00.0000|
C1|IN40|-29.966337|-71.249743|157.7|Jardin Semillas|2018-06-13T00:00:00.0000|
C1|IN41|-30.00262|-71.315685|171.0|Estanque Aguas del Valle|2018-06-13T00:00:00.0000|
C1|IN44|-62.478742|-59.664009|55.0|Base Arturo Prat|2021-02-23T13:11:29.4999|
C1|IN47|-33.476342|-70.529777|762.0|Penalolen|2023-08-11T00:00:00.0000|
C1|LC01|-38.89752|-71.87605|406.0|Cunco|2014-01-16T00:00:00.0000|
C1|LC02|-38.79189|-73.39471|67.0|PUERTO SAAVEDRA|2015-06-28T00:00:00.0000|
C1|LL01|-42.3787|-72.4125|62.0|San Ignacio de Huinay|2013-10-05T00:00:00.0000|
C1|LL02|-43.19055|-71.84838|368.0|Futaleufu|2014-09-12T00:00:00.0000|
C1|LL03|-41.1384|-72.40336|227.0|Lodge Petrohue|2015-02-12T00:00:00.0000|
C1|LL04|-40.90972|-72.40817|247.0|Puerto Octay|2015-02-17T00:00:00.0000|
C1|LL05|-41.405341|-73.47445|208.0|Los Muermos|2015-02-04T00:00:00.0000|
C1|LL06|-42.215136|-73.628348|180.0|Loncomilla|2015-03-18T00:00:00.0000|
C1|LL07|-42.83235|-73.47785|53.5|Hotel Espejo de Luna|2015-02-03T00:00:00.0000|
C1|LR03|-39.632184|-72.345701|253.2|Panguipulli|2015-08-29T00:00:00.0000|
C1|LR04|-39.88019|-73.425822|93.6|Corral|2015-09-13T00:00:00.0000|
C1|LR05|-40.229975|-72.0044|203.5|Currine|2016-01-14T00:00:00.0000|
C1|MG01|-54.9322|-67.63|57.0|Puerto Williams|2013-11-01T00:00:00.0000|
C1|MG02|-52.7808|-69.2242|82.0|Cerro Sombrero|2014-12-20T00:00:00.0000|
C1|MG03|-53.84798|-70.46275|83.0|ISLA DAWSON|2015-04-23T00:00:00.0000|
C1|MG04|-52.8572|-71.57|82.0|Riesco|2015-02-14T00:00:00.0000|
C1|MG05|-51.6784|-72.5032|99.0|Puerto Natales|2015-02-19T00:00:00.0000|
C1|ML02|-35.7626|-71.4181|237.0|Panimavida|2014-11-07T00:00:00.0000|
C1|ML03|-35.717189|-72.42244|274.0|Chanco|2020-01-29T18:21:37.5931|
C1|MT01|-33.8641|-71.2509|310.0|Daracena|2014-01-14T00:00:00.0000|
C1|MT02|-33.2591|-71.1377|323.0|Curacavi|2014-01-15T00:00:00.0000|
C1|MT03|-33.4936|-70.5102|1087.0|Universidad Adolfo Ibanez|2014-04-22T00:00:00.0000|
C1|MT04|-33.404514|-70.137244|2082.0|Olivares|2017-01-26T03:21:29.5000|
C1|MT05|-33.3919|-70.7381|765.0|Cerro Colorado - Renca|2014-04-10T00:00:00.0000|
C1|MT07|-32.975956|-71.015636|2234.0|Cerro El Roble|2014-01-10T00:00:00.0000|
C1|MT08|-33.44585|-70.01724|2085.0|Bocatoma Colorado|2017-01-26T11:45:00.3300|
C1|MT09|-33.77622|-70.98867|1371.0|Talagante|2014-10-15T00:00:00.0000|
C1|MT10|-33.27279|-70.53723|1410.0|Hacienda Santa Martina|2017-01-27T00:00:00.0000|
C1|MT12|-33.73273|-70.54869|727.1|Pirque|2017-01-27T00:00:00.0000|
C1|MT13|-33.7435|-70.28609|1198.6|San Alfonso|2017-02-03T00:00:00.0000|
C1|MT14|-33.39573|-70.536232|855.5|Calan|2017-08-17T00:00:00.0000|
C1|MT15|-33.599397|-70.506261|784.4|Las Vizcachas|2017-10-20T16:28:13.5718|
C1|MT16|-33.42848|-70.523351|780.0|CCHEN|2017-12-05T00:00:00.0000|
C1|MT18|-33.4631|-70.66439|525.0|Casona|2018-03-07T12:00:00.0000|
C1|MT19|-33.4257|-70.8751|0.0|Laguna Caren|2025-03-05T15:00:00.0000|
C1|TA01|-20.5656|-70.1807|75.0|Daracena|2013-11-21T00:00:00.0000|
C1|TA02|-20.270527|-70.131035|23.3|Huaiquique|2018-09-06T18:19:08.0000|
C1|TA03|-20.7613|-69.3973|1146.0|Pintados|2022-01-21T00:00:00.0000|
C1|VA01|-33.022813|-71.647523|75.6|Torpederas|2013-09-05T00:00:00.0000|
C1|VA02|-27.16026|-109.43474|49.0|Isla de Pascua|2013-08-14T00:00:00.0000|
C1|VA03|-32.7637|-70.5508|1053.0|San Esteban|2013-11-28T00:00:00.0000|
C1|VA04|-33.6427|-78.8299|117.0|Juan Fernandez|2014-05-27T00:00:00.0000|
C1|VA05|-33.65711|-71.61428|80.0|Santo Domingo|2014-10-22T00:00:00.0000|
C1|VA06|-32.56117|-71.29765|80.0|CATAPILCO|2015-09-11T00:00:00.0000|
CA|CADI|42.339338|1.834878|1207.0|Cadi|2004-07-17T00:00:00.0000|
CB|CAD|31|97.5|3070.0|Changdu, Tibet, China|2000-01-01T00:00:00.0000|
CB|CD2|30.91|103.757797|653.0|Chengdou,Sichuan Province|2007-07-01T00:00:00.0000|
CB|CN2|43.48|125.260002|223.0|Changchun,Jilin Province|2007-07-01T00:00:00.0000|
CB|DL2|38.905998|121.627998|65.0|Dalian,Liaoning Province|2007-07-01T00:00:00.0000|
CB|GOM|36.198399|94.814499|3121.0|Geermu,Qinghai Province|2007-07-01T00:00:00.0000|
CB|GTA|39.400002|99.816704|1345.0|Gaotai,Gansu Province|2007-07-01T00:00:00.0000|
CB|GYA|26.459999|106.664001|1162.0|Guiyang,Yunnan Province|2007-07-01T00:00:00.0000|
CB|GZH|23.6525|113.652496|65.0|Guangzhou,Guangdong Province|2007-07-01T00:00:00.0000|
CB|HEH|50.252998|127.410004|165.0|Heihe,Heilongjiang Province|2007-07-01T00:00:00.0000|
CB|HHC|40.849998|111.564003|1169.0|Huhehaote,Neimeng Province|2007-07-01T00:00:00.0000|
CB|KSH|39.516998|75.922997|1314.0|Kashi,Xingjiang|2000-01-01T00:00:00.0000|
CB|LYN|34.549999|112.470001|170.0|Luoyang,Henan Province|2007-07-01T00:00:00.0000|
CB|LZH|36.087002|103.844398|1560.0|Lanzhou,Gansu Province|2007-07-01T00:00:00.0000|
CB|NAQ|32.25|92.25|4500.0|Naqu,Tibet,China|2000-01-01T00:00:00.0000|
CB|NJ2|32.051701|118.854401|45.0|Nanjing,Jiangsu Province|2007-07-01T00:00:00.0000|
CB|SNY|41.827801|123.578003|54.0|Shenyang,Liaoning Province|2007-07-01T00:00:00.0000|
CB|TIA|36.209999|117.124001|266.8|Taian,Shandong Province|2007-07-01T00:00:00.0000|
CB|TNC|25.028999|98.519997|1650.0|Tengchong,Yunnan|2000-01-01T00:00:00.0000|
CB|WHN|30.542801|114.353897|80.0|Wuhantai,Hubei Province|2007-07-01T00:00:00.0000|
CB|XLT|43.900002|116.079002|1030.0|Xilinhaote,Neimeng Province|2007-07-01T00:00:00.0000|
CC|ARAT|46.789|-121.853|1822.44|Mount Ararat|2020-08-06T00:00:00.0000|
CC|ASBU|43.82056|-121.368401|1538.0|Astronaut Butte|2011-08-17T00:00:00.0000|
CC|BRSP|45.40155|-121.70843|2080.03|Barrett Spur|2020-07-22T00:00:00.0000|
CC|CARB|46.98832|-122.00541|872.47|Carbon Repeater|2018-10-16T00:00:00.0000|
CC|CIHL|43.75097|-121.14862|1966.0|Cinder Hill, Newberry Volcano|2011-08-17T00:00:00.0000|
CC|CLBH|42.907745|-122.143494|2197.0|Crater Lake Bunk House|2015-08-14T00:00:00.0000|
CC|CLMS|42.922958|-122.016258|2719.0|Crater Lake, Mount Scott, OR, USA|2009-08-07T00:00:00.0000|
CC|COPP|46.79798|-121.82875|1895.0|Copper Mountain|2022-09-20T11:00:00.0000|
CC|CPCO|43.72201|-121.23319|2135.0|Central Pumice Cone, Newberry Volcano|2011-08-10T00:00:00.0000|
CC|CRBN|46.988155|-121.961026|500.08|Carbon River Ranger Station|2020-10-22T00:00:00.0000|
CC|ELBE|46.76645|-122.19329|386.0|Elbe Fire Station|2023-08-23T00:00:00.0000|
CC|FLAT|46.18951|-122.35646|4598.0|Flattop (PEPRO)|2023-06-28T00:00:00.0000|
CC|GNOB|46.79414|-121.91438|1659.36|Gobblers Knob Seismic|2022-10-18T13:21:00.0000|
CC|GTWY|46.740208|-121.916966|617.235|Gateway Entrance Station|2020-10-28T20:00:00.0000|
CC|HIYU|45.43523|-121.807396|1418.0|Hiyu Mountain|2013-11-19T00:00:00.0000|
CC|HOA|46.24178|-122.19183|1151.0|Hoala|2021-06-08T00:00:00.0000|
CC|HUSB|44.119455|-121.849361|2038.0|The Husband|2013-08-14T00:00:00.0000|
CC|HUT1|45.61126|-122.49676|86.0|HUT 1|2023-02-10T00:00:00.0000|
CC|KAUT|46.730263|-121.857381|689.0|Kautz Creek Helibase|2020-09-02T00:00:00.0000|
CC|KAVK|46.76041|-122.03856|532.0|Kavik - Ashford Fire Station|2023-08-22T00:00:00.0000|
CC|KWBU|43.752399|-121.311852|1783.0|Kawak Butte|2011-08-18T00:00:00.0000|
CC|LONR|47.00989|-121.67369|1639.53|Lonesome Lake Unique|2025-10-02T16:30:00.0000|
CC|LOO|46.22375|-122.18439|1521.35|Loowit|2021-06-08T00:00:00.0000|
CC|LSON|45.3596|-121.64719|1881.0|Lamberson Butte|2020-07-22T00:00:00.0000|
CC|MAR|46.28532|-122.29667|679.27|Maratta|2021-06-17T00:00:00.0000|
CC|MILD|46.8081|-121.77568|2015.59|Mildred Point|2022-09-20T00:00:00.0000|
CC|MOJO|46.11254|-121.571358|1150.62|Morrison|2025-09-30T00:00:00.0000|
CC|NFT|46.27|-122.25611|818.16|North Fork Toutle|2021-06-08T00:00:00.0000|
CC|NORM|43.73896|-121.252678|2181.65|North Rim, Newberry Volcano|2011-08-17T00:00:00.0000|
CC|OBSR|46.899719|-121.815331|2382.0|Observation Rock|2008-09-10T00:00:00.0000|
CC|OPCH|46.731288|-121.5713|593.43|Ohanapecosh Administrative Area|2020-10-26T00:00:00.0000|
CC|PALI|47.0777|-121.7105|1420.52|Palisades|2025-09-08T00:00:00.0000|
CC|PALM|45.358574|-121.705536|2590.0|Top of Palmer Lift|2014-09-28T00:00:00.0000|
CC|PANH|46.859032|-121.642592|2086.0|Panhandle Gap|2007-09-10T00:00:00.0000|
CC|PARA|46.786441|-121.742195|1651.18|Paradise Precip Tower|2020-10-07T00:00:00.0000|
CC|PR01|46.910103|-122.037586|648.0|Puyallup River 01|2016-11-03T00:00:00.0000|
CC|PR02|46.918303|-122.048695|461.0|Puyallup River 02|2016-11-17T00:00:00.0000|
CC|PR03|46.903433|-122.032691|523.0|Puyallup River 03|2016-09-15T00:00:00.0000|
CC|PR04|46.929773|-121.988592|908.0|Puyallup River 04|2017-01-01T00:00:00.0000|
CC|PR05|46.841723|-121.948863|1553.0|Puyallup River 05|2017-09-28T00:00:00.0000|
CC|PRLK|44.20975|-121.96264|1283.0|Prince Lake|2006-09-15T00:00:00.0000|
CC|REM|46.2002|-122.1855|1905.44|Rembrant, Mount St. Helens|2018-07-25T00:00:00.0000|
CC|RUSH|46.90305|-121.94419|1235.0|Rushingwater Creek|2019-06-20T00:00:00.0000|
CC|SEP|46.19978|-122.190857|2114.0|September lobe, Mt. St. Helens (Dome sta)|2004-11-05T00:00:00.0000|
CC|SHRK|45.464317|-121.52877|1318.7|Shell Rock|2015-07-15T00:00:00.0000|
CC|SIFT|46.86683|-121.95329|732.0|Swift Creek|2019-06-20T00:00:00.0000|
CC|STD|46.23749|-122.22421|1189.0|Studebaker Ridge, Mount St. Helens|2004-10-05T00:00:00.0000|
CC|STYX|46.963747|-122.080535|568.31|STYX, Puyallup River, WA, USA|2022-05-25T00:00:00.0000|
CC|SUG|46.215549|-122.176262|1859.0|Sugar Bowl|2009-08-07T00:00:00.0000|
CC|SUNT|47.04005|-121.59674|1598.15|Sun Top|2025-09-08T00:00:00.0000|
CC|SVIC|43.643082|-121.253273|1765.0|Surveyor's Cave, OR, USA|2011-08-17T00:00:00.0000|
CC|SWF2|46.178349|-122.216766|1548.0|Southwest Flank 2, Mount St. Helens|2013-08-29T00:00:00.0000|
CC|SWNB|43.67274|-121.35535|1569.0|Southwest Newberry, Newberry Volcano|2011-08-17T00:00:00.0000|
CC|TABR|46.80435|-121.84948|1278.18|Tahoma Bridge|2022-09-26T00:00:00.0000|
CC|TAVI|46.7957|-121.88423|1054.65|Tahoma Vista|2022-09-26T00:00:00.0000|
CC|TCBU|44.24083|-121.66438|1646.0|Trout Creek Butte|2008-04-22T00:00:00.0000|
CC|TIMB|45.33572|-121.710358|1869.0|Timberline, OR|2006-09-29T00:00:00.0000|
CC|TMBU|43.60189|-121.14451|1743.0|Tom Butte, Newberry Volcano|2011-08-17T00:00:00.0000|
CC|TRON|46.9977|-122.1753|252.74|Electron Hydro, WA, USA|2022-05-25T00:00:00.0000|
CC|UNFR|46.27251|-122.291983|884.0|Upper North Fork Repeater|2021-06-17T00:00:00.0000|
CC|USFR|46.215333|-122.232778|1341.75|Upper South Fork Repeater|2022-06-30T00:00:00.0000|
CC|VOIT|46.96636|-121.98328|977.15|Voight Creek|2019-09-25T00:00:00.0000|
CC|WIFE|44.05966|-121.81746|1955.0|The Wife|2004-07-28T00:00:00.0000|
CC|WIZ|42.934181|-122.149208|1884.0|Crater Lake, Wizard Island, OR|2012-01-09T00:00:00.0000|
CC|WOW|46.78003|-121.8851|875.45|Mount Wow|2022-09-27T00:00:00.0000|
CC|YOCR|45.379178|-121.743539|1913.69|Yocum Ridge|2020-10-01T00:00:00.0000|
CH|BNALP|46.871899|8.4261|1540.0||1998-09-30T00:00:00.0000|
CH|BOURR|47.395|7.2313|860.0||1998-09-01T00:00:00.0000|
CH|BRANT|46.938011|6.47298|1145.0|Les Verrieres|2002-11-06T00:00:00.0000|
CH|FIESA|46.43521|8.11051|2340.5|Fiescheralp, VS|2009-11-12T00:00:00.0000|
CH|FUORN|46.620334|10.263551|2286.0|Ofenpass-Fuorn, GR|2000-09-28T10:00:00.0000|
CH|HASLI|46.756809|8.15117|1280.0|Hasliberg/Brienz|1999-06-16T00:00:00.0000|
CH|LIENZ|47.294601|9.4927|1720.0|Kamor / St. Gall|2004-10-28T14:10:00.0000|
CH|MUGIO|45.92186|9.04167|830.0|Muggio|2002-02-20T00:00:00.0000|
CH|SENIN|46.36335|7.2993|2035.0|Lac Selin/Sanetsch|2002-02-13T00:00:00.0000|
CH|SLE|47.7645|8.49236|648.0|Schleitheim, SH|1986-11-10T00:00:00.0000|
CI|ABL|34.84843|-119.224965|1975.0|Mount Abel|2021-10-20T12:00:00.0000|
CI|ACP|32.9546|-116.30338|392.25|Agua Caliente County Park|2014-12-31T00:00:00.0000|
CI|ADO|34.55046|-117.43391|908.0|Adelanto Receiving|2000-08-09T00:00:00.0000|
CI|AGM|32.84474|-114.78425|323.99|American Girl Mine|2017-06-05T00:00:00.0000|
CI|ALP|34.68708|-118.29946|753.0|Antelope|1999-10-05T00:00:00.0000|
CI|ANG|33.503277|-116.808391|1050.44|Aguanga|2022-05-20T00:00:00.0000|
CI|ARV|35.1269|-118.83009|258.0|Arvin|1983-09-15T00:00:00.0000|
CI|AVM|35.06562|-116.61549|708.55|Alvord Mountain|2015-05-12T16:50:00.0000|
CI|BAC|33.6122|-117.0406|551.0|Bachelor Mountain|1993-12-14T00:00:00.0000|
CI|BAI|34.77695|-118.77335|1035.0|Bailey|2013-10-29T00:00:00.0000|
CI|BAK|35.34444|-119.10445|116.0|Calstate Bakersfield|1999-06-21T00:00:00.0000|
CI|BAR|32.68005|-116.67215|529.0|Barrett|1932-09-04T00:00:00.0000|
CI|BAW|34.839348|-117.14943|732.27|Barstow|2022-05-18T00:00:00.0000|
CI|BBR|34.2623|-116.92075|2069.0|Big Bear Solar Observatory|2000-06-14T22:00:00.0000|
CI|BBS|33.92139|-116.98058|785.0|Beaumont Base|2000-09-13T00:00:00.0000|
CI|BC3|33.65515|-115.45366|1137.0|Big Chuckawalla Mtns|1991-05-08T00:00:00.0000|
CI|BCH|35.185337|-120.085057|1109.0|Branch Mtn|2021-11-17T00:00:00.0000|
CI|BCW|34.94009|-119.41313|1101.0|Bitter Creek Wildlife|2008-04-08T19:00:00.0000|
CI|BEL|34.0006|-115.9982|1388.0|Belle Mountain Joshua Tree|2001-03-15T00:00:00.0000|
CI|BFS|34.23883|-117.65853|1312.0|Mt. Baldy Ranger Station|2001-07-10T00:00:00.0000|
CI|BHP|33.99053|-118.36173|78.11|Baldwin Hills|2009-05-20T19:45:00.0000|
CI|BLA2|34.06931|-116.38993|1247.0|Black Rock Canyon Campground 2|2009-08-05T18:11:00.0000|
CI|BLC|34.24356|-118.67312|607.0|Black Canyon|1994-02-01T00:00:00.0000|
CI|BLY|33.7503|-114.52375|201.0|Blythe|2004-11-08T19:18:00.0000|
CI|BOM|33.36465|-115.72963|-54.0|Bombay Beach|2009-02-10T19:10:00.0000|
CI|BOR|33.2682|-116.41716|252.0|Borrego Springs|2000-06-14T00:00:00.0000|
CI|BRE|33.80776|-117.98116|24.0|Barre|2000-02-25T00:00:00.0000|
CI|BTL2|34.256841|-117.00543|2553.06|Butler Peak 2|2023-08-09T00:00:00.0000|
CI|BTP|34.68224|-118.57398|1702.0|Burnt Peak|1997-12-03T00:00:00.0000|
CI|BUE|34.612987|-120.196793|110.0|Buellton - FS #31|2013-12-04T00:00:00.0000|
CI|CAR|35.30819|-119.84583|765.0|Carrizo Plain|2006-04-07T00:00:00.0000|
CI|CARY|33.56537|-116.73734|1153.23|Cary Ranch|2026-01-22T19:00:00.0000|
CI|CCA|35.15252|-118.01649|710.0|California City Airport|2002-04-04T00:00:00.0000|
CI|CCC|35.52495|-117.36453|670.0|Christmas Canyon China Lake|2001-06-22T00:00:00.0000|
CI|CCK|35.14978|-118.197|1293.99|Cache Creek|2022-10-21T00:00:00.0000|
CI|CCT|33.896256|-117.414694|301.89|Cal Citrus State Park|2022-10-24T00:00:00.0000|
CI|CDD|32.58395|-114.35617|213.6|Camino Del Diablo|2016-09-19T00:00:00.0000|
CI|CDM|34.36855|-119.341437|166.8|Casitas Dam|2019-06-17T00:00:00.0000|
CI|CFT|34.03547|-117.11241|682.0|Crafton Hills|1975-01-06T00:00:00.0000|
CI|CGO|36.5504|-117.80295|2795.0|Cerro Gordo|2001-12-11T00:00:00.0000|
CI|CHF|34.33341|-118.02585|1594.0|Chilao Flat Rngr Sta|1998-11-03T00:00:00.0000|
CI|CHI|34.18156|-119.22244|3.0|Channel Island|2013-10-29T00:00:00.0000|
CI|CHK|34.067135|-118.971181|258.0|Camp Hess Kramer|2017-07-10T00:00:00.0000|
CI|CHL|33.910841|-117.683682|331.92|Chino Hills State Park|2021-04-16T00:00:00.0000|
CI|CHN|33.99879|-117.68044|208.0|Chino|1999-10-12T00:00:00.0000|
CI|CHR|34.729019|-119.392693|1021.76|Ventucopa|2017-06-21T00:00:00.0000|
CI|CIA|33.401898|-118.415021|477.0|Catalina Island Airport|1998-09-10T00:00:00.0000|
CI|CJM|34.27117|-117.42448|1616.0|Cajon Mountain|2011-11-17T00:00:00.0000|
CI|CJV2|34.52978|-118.1445|1296.0|Casa Juvan 2|2013-11-14T00:00:00.0000|
CI|CKP|33.55507|-114.8904|145.0|Chuckwalla Valley State Prison|2016-11-16T00:00:00.0000|
CI|CLC|35.81574|-117.59751|775.0|China Lake|1948-07-08T00:00:00.0000|
CI|CLO|34.22038|-119.00891|48.0|Camarillo|2013-10-29T00:00:00.0000|
CI|CLT|34.09284|-117.31687|325.0|Calectric|1999-10-28T00:00:00.0000|
CI|COA|32.86341|-115.12339|36.0|Coachella|1973-03-31T00:00:00.0000|
CI|CPE|32.88894|-117.1051|170.88|Camp Elliot|2025-02-19T00:00:00.0000|
CI|CPO|32.64266|-116.48514|838.0|Campo Elementary School|2016-04-04T00:00:00.0000|
CI|CPT2|33.34183|-117.32502|771.0|Camp Pendleton 2|2015-06-29T00:00:00.0000|
CI|CRG|35.2422|-119.72486|1169.0|Crocker Grade|1976-07-21T00:00:00.0000|
CI|CRR|32.88682|-115.96918|66.0|Carrizo|1950-04-09T00:00:00.0000|
CI|CRY|34.778248|-119.628105|1527.9|Choke Cherry|2021-08-06T00:00:00.0000|
CI|CSH|33.6442|-116.5956|1637.0|Camp Scherman|2016-02-01T00:00:00.0000|
CI|CTC|33.65516|-115.99006|538.0|Cactus City|2000-04-27T00:00:00.0000|
CI|CTW|33.67728|-115.87214|504.0|Cottonwood Mtns|1977-08-31T00:00:00.0000|
CI|CVW|34.92217|-118.93913|804.835693|Castaic Valley West|2011-09-22T00:00:00.0000|
CI|CWC|36.439047|-118.080495|1569.49|Cottonwood Creek|1965-10-15T00:00:00.0000|
CI|CWP|33.557976|-117.55775|242.64|Ronald W. Caspers Wilderness Park|2018-02-14T20:00:00.0000|
CI|CYP|32.906111|-116.627222|1013.69|Cuyamaca Peak|2017-07-14T17:00:00.0000|
CI|CZN|33.91375|-116.78409|538.0|Cabazon|2013-10-29T00:00:00.0000|
CI|DAN|34.63745|-115.38115|428.0|Danby|1998-09-22T00:00:00.0000|
CI|DAW|36.27148|-117.59214|1477.37|Darwin|2017-02-27T00:00:00.0000|
CI|DEC|34.25353|-118.33383|519.0|Green Verdugo Site|2000-08-10T20:30:00.0000|
CI|DEV|33.93597|-116.57794|337.0|Devers|1997-11-11T00:00:00.0000|
CI|DGR|33.65001|-117.00947|650.0|Domenigoni|1993-06-22T00:00:00.0000|
CI|DJJ|34.10618|-118.45505|268.0|Donna Jones Jenkins|1998-11-09T00:00:00.0000|
CI|DLA|33.84822|-118.09624|14.0|Del Amo|2000-05-04T23:59:00.0000|
CI|DNR|33.56667|-116.63056|1274.0|Dunn Ranch|2001-10-22T00:00:00.0000|
CI|DPP|32.99889|-116.94187|463.0|Dos Picos County Park|2000-10-24T00:00:00.0000|
CI|DRE|32.80532|-115.44679|-13.0|Desert Research Extended Center|2002-07-17T00:00:00.0000|
CI|DSC|35.14255|-116.10395|283.0|Desert Studies Center|2002-10-29T00:00:00.0000|
CI|DTP|35.26742|-117.84581|908.0|Desert Tortoise Park|1981-05-31T00:00:00.0000|
CI|DZA|32.60657|-116.77477|554.74|Dulzura|2016-03-21T00:00:00.0000|
CI|EDW2|34.8811|-117.99388|772.0|Edwards 2|2004-05-04T00:00:00.0000|
CI|ELO|32.765292|-115.620876|1.0|El Centro|2022-05-02T16:30:00.0000|
CI|ELS2|33.64907|-117.42604|844.0|Elsinore 2|2013-05-21T00:00:00.0000|
CI|EML|32.89083|-116.84566|161.0|El Monte County Park|2000-10-26T00:00:00.0000|
CI|EOC|34.450291|-119.769411|75.0|Emergency Office Center|2013-12-04T00:00:00.0000|
CI|ERR|33.11652|-115.82273|-56.0|Elmore's Ranch|2014-03-24T00:00:00.0000|
CI|ESI2|33.67493|-117.32592|388.0|Elsinore|2019-06-03T00:00:00.0000|
CI|FDR|35.64262|-118.93433|352.13|5 Dogs Range|2018-04-30T00:00:00.0000|
CI|FHO|34.09355|-116.93588|1614.0|Forest Home - SOSAF Station|2009-08-04T19:20:00.0000|
CI|FIG|34.72832|-119.98803|945.0|Figueroa Mountain|2001-02-02T00:00:00.0000|
CI|FMO|34.409286|-118.920887|137.0|Fillmore|2013-10-29T00:00:00.0000|
CI|FMP|33.71264|-118.29381|89.0|Fort Macarthur Park|2000-08-30T00:00:00.0000|
CI|FOX2|34.7339|-118.24046|719.74707|Fox Airport 2|2013-07-15T00:00:00.0000|
CI|FRK|33.40209|-115.63835|95.47|Frink|1981-07-31T00:00:00.0000|
CI|FSR|35.66511|-117.42371|570.38|Fish Rocks|2022-10-21T00:00:00.0000|
CI|FUR|36.46703|-116.86322|-37.0|Furnace Creek|1996-11-19T00:00:00.0000|
